timestamp,user_id,role,crypto_mode,vendor_reputation,geo_location,device_trust_level,resource_type,sensitivity_level,action,transaction_amount,frequency,payload_size,failed_login_attempts,geo_location_change,label
2025-09-23 10:06:20,user_38,auditor,classical,,Unknown,low,backend_sync,medium,read,0,23,12.12,1,1,0
2025-09-23 10:06:30,user_39,service,classical,,EU,medium,transaction,high,write,72394,18,14.7,0,0,0
2025-09-23 10:06:40,user_40,service,pqc,,EU,low,backend_sync,medium,delete,0,27,10.07,1,1,0
2025-09-23 10:06:50,user_41,admin,classical,,Unknown,medium,transaction,high,update,35293,15,17.27,0,0,0
2025-09-23 10:07:00,user_42,service,pqc,,Unknown,low,transaction,high,read,0,18,9.38,3,0,1
2025-09-23 10:07:10,user_43,auditor,classical,,Unknown,high,transaction,medium,update,11458,18,13.7,0,0,0
2025-09-23 10:07:20,user_44,service,classical,,India,medium,payroll,medium,write,0,15,10.87,1,0,0
2025-09-23 10:07:30,user_45,employee,classical,,Unknown,high,customer_kyc,low,update,0,14,11.93,3,1,0
2025-09-23 10:07:40,user_46,service,classical,,USA,high,backend_sync,high,delete,0,18,12.58,3,0,0
2025-09-23 10:07:50,user_47,third_party,classical,92.0,EU,medium,logs,medium,write,0,24,12.57,3,0,0
2025-09-23 10:08:00,user_48,service,classical,,Unknown,medium,logs,high,update,0,18,7.57,1,1,0
2025-09-23 10:08:10,user_49,service,pqc,,USA,high,transaction,medium,write,153198,17,10.41,0,0,1
2025-09-23 10:08:20,user_50,admin,pqc,,USA,low,logs,medium,read,0,18,17.8,0,1,0
2025-09-23 10:08:30,user_51,guest,classical,,USA,high,backend_sync,medium,read,0,22,10.64,0,0,0
2025-09-23 10:08:40,user_52,auditor,pqc,,India,low,logs,low,update,0,20,16.82,2,0,0
2025-09-23 10:08:50,user_53,service,pqc,,USA,low,catalog,medium,delete,0,24,14.14,1,1,0
2025-09-23 10:09:00,user_54,guest,classical,,EU,medium,backend_sync,medium,write,0,25,4.0,0,1,0
2025-09-23 10:09:10,user_55,third_party,classical,65.0,USA,medium,customer_kyc,medium,update,0,16,8.33,2,1,0
2025-09-23 10:09:20,user_56,third_party,classical,65.0,Unknown,low,customer_kyc,low,read,0,30,20.61,1,1,0
2025-09-23 10:09:30,user_57,admin,classical,,USA,high,customer_kyc,high,read,0,18,15.16,0,0,0
2025-09-23 10:09:40,user_58,employee,pqc,,India,medium,catalog,low,write,0,14,8.81,0,1,0
2025-09-23 10:09:50,user_59,third_party,pqc,92.0,EU,high,backend_sync,low,read,0,20,19.36,0,1,0
2025-09-23 10:10:00,user_60,employee,classical,,Unknown,high,payroll,high,read,0,19,17.72,0,1,0
2025-09-23 10:10:10,user_61,employee,pqc,,USA,medium,payroll,low,delete,0,18,16.62,2,1,0
2025-09-23 10:10:20,user_62,employee,pqc,,Unknown,medium,customer_kyc,low,update,0,15,8.99,2,1,0
2025-09-23 10:10:30,user_63,service,classical,,USA,medium,transaction,low,update,62471,18,10.3,1,1,0
2025-09-23 10:10:40,user_64,auditor,classical,,EU,high,customer_kyc,medium,write,0,29,11.4,0,0,0
2025-09-23 10:10:50,user_65,admin,pqc,,Unknown,medium,payroll,medium,delete,0,17,6.89,0,0,0
2025-09-23 10:11:00,user_66,employee,pqc,,Unknown,low,backend_sync,high,delete,0,25,11.79,3,1,1
2025-09-23 10:11:10,user_67,admin,pqc,,USA,medium,catalog,low,write,0,17,6.54,3,1,0
2025-09-23 10:11:20,user_68,employee,pqc,,Unknown,medium,transaction,medium,update,176341,18,12.74,2,0,1
2025-09-23 10:11:30,user_69,third_party,classical,92.0,India,medium,payroll,low,read,0,24,8.99,3,1,0
2025-09-23 10:11:40,user_70,employee,pqc,,EU,high,logs,medium,update,0,27,8.64,3,0,0
2025-09-23 10:11:50,user_71,third_party,pqc,92.0,USA,medium,logs,medium,update,0,19,6.93,0,1,0
2025-09-23 10:12:00,user_72,admin,classical,,USA,high,backend_sync,high,read,0,22,13.12,0,0,0
2025-09-23 10:12:10,user_73,employee,classical,,India,low,customer_kyc,high,write,0,20,13.14,1,1,1
2025-09-23 10:12:20,user_74,service,classical,,EU,medium,backend_sync,medium,update,0,26,13.07,0,0,0
2025-09-23 10:12:30,user_75,guest,classical,,EU,medium,transaction,low,read,82777,12,16.79,1,1,1
2025-09-23 10:12:40,user_76,service,classical,,India,low,backend_sync,low,write,0,18,6.41,2,0,0
2025-09-23 10:12:50,user_77,service,pqc,,India,low,transaction,medium,delete,174413,27,8.93,1,0,1
2025-09-23 10:13:00,user_78,guest,pqc,,India,medium,catalog,high,delete,0,20,16.36,2,1,0
2025-09-23 10:13:10,user_79,service,pqc,,EU,medium,customer_kyc,low,update,0,17,13.85,0,1,0
2025-09-23 10:13:20,user_80,third_party,pqc,65.0,USA,medium,customer_kyc,high,update,0,32,10.35,1,0,0
2025-09-23 10:13:30,user_81,third_party,pqc,65.0,USA,high,catalog,medium,write,0,20,14.92,1,0,0
2025-09-23 10:13:40,user_82,auditor,pqc,,USA,medium,payroll,low,update,0,22,9.45,1,0,0
2025-09-23 10:13:50,user_83,guest,classical,,India,high,backend_sync,medium,delete,0,15,14.88,0,0,0
2025-09-23 10:14:00,user_84,service,pqc,,Unknown,medium,transaction,high,update,59090,21,11.71,0,0,0
2025-09-23 10:14:10,user_85,auditor,pqc,,Unknown,low,payroll,medium,delete,0,25,19.38,0,1,0
2025-09-23 10:14:20,user_86,auditor,pqc,,USA,medium,logs,high,read,0,27,3.4,2,0,0
2025-09-23 10:14:30,user_87,auditor,classical,,EU,high,customer_kyc,low,delete,0,15,19.16,2,1,0
2025-09-23 10:14:40,user_88,service,pqc,,India,high,logs,high,update,0,25,2.03,0,0,0
2025-09-23 10:14:50,user_89,auditor,classical,,EU,medium,transaction,high,update,0,21,7.0,2,1,0
2025-09-23 10:15:00,user_90,admin,classical,,USA,medium,catalog,medium,update,0,19,10.6,0,0,0
2025-09-23 10:15:10,user_91,admin,pqc,,Unknown,high,transaction,medium,delete,0,22,12.57,0,0,0
2025-09-23 10:15:20,user_92,employee,pqc,,India,high,transaction,low,delete,0,14,17.76,2,1,0
2025-09-23 10:15:30,user_93,third_party,pqc,40.0,USA,low,catalog,medium,read,0,21,10.58,1,0,1
2025-09-23 10:15:40,user_94,employee,classical,,USA,low,transaction,high,write,0,22,7.83,0,0,1
2025-09-23 10:15:50,user_95,admin,pqc,,Unknown,low,payroll,medium,update,0,18,8.29,1,0,0
2025-09-23 10:16:00,user_96,employee,pqc,,USA,low,catalog,high,write,0,27,17.51,1,1,1
2025-09-23 10:16:10,user_97,service,classical,,Unknown,high,payroll,high,write,0,20,10.37,2,1,0
2025-09-23 10:16:20,user_98,employee,classical,,India,high,logs,low,update,0,18,9.39,0,1,0
2025-09-23 10:16:30,user_99,admin,pqc,,USA,low,catalog,medium,delete,0,14,9.62,0,1,0
2025-09-23 10:16:40,user_100,admin,classical,,Unknown,low,logs,low,update,0,22,13.74,1,0,0
2025-09-23 10:16:50,user_101,admin,classical,,India,low,logs,low,read,0,15,8.55,0,0,0
2025-09-23 10:17:00,user_102,third_party,pqc,92.0,USA,high,payroll,medium,delete,0,15,9.46,0,1,0
2025-09-23 10:17:10,user_103,auditor,pqc,,USA,medium,backend_sync,high,write,0,18,4.82,1,1,0
2025-09-23 10:17:20,user_104,third_party,pqc,65.0,USA,low,catalog,low,read,0,24,14.26,1,0,0
2025-09-23 10:17:30,user_105,auditor,pqc,,USA,high,catalog,low,read,0,16,6.9,1,1,0
2025-09-23 10:17:40,user_106,third_party,classical,40.0,EU,low,logs,low,delete,0,18,14.26,2,1,1
2025-09-23 10:17:50,user_107,admin,classical,,USA,low,customer_kyc,medium,delete,0,13,5.06,1,1,0
2025-09-23 10:18:00,user_108,admin,classical,,EU,low,customer_kyc,medium,read,0,17,6.77,0,1,0
2025-09-23 10:18:10,user_109,admin,classical,,India,medium,transaction,low,write,131646,26,4.59,2,1,1
2025-09-23 10:18:20,user_110,third_party,pqc,65.0,Unknown,high,catalog,low,write,0,13,17.62,1,0,0
2025-09-23 10:18:30,user_111,guest,classical,,India,medium,catalog,medium,update,0,17,12.69,2,0,0
2025-09-23 10:18:40,user_112,auditor,pqc,,Unknown,high,catalog,low,delete,0,16,7.71,0,1,0
2025-09-23 10:18:50,user_113,auditor,pqc,,Unknown,medium,customer_kyc,low,write,0,15,6.87,0,1,0
2025-09-23 10:19:00,user_114,employee,pqc,,India,medium,backend_sync,medium,delete,0,27,2.51,1,1,0
2025-09-23 10:19:10,user_115,service,classical,,Unknown,high,customer_kyc,low,update,0,19,13.42,2,0,0
2025-09-23 10:19:20,user_116,third_party,classical,40.0,Unknown,high,backend_sync,high,delete,0,15,10.5,1,0,1
2025-09-23 10:19:30,user_117,admin,pqc,,USA,medium,payroll,low,delete,0,24,13.76,0,0,0
2025-09-23 10:19:40,user_118,auditor,pqc,,USA,low,backend_sync,medium,read,0,19,7.71,1,0,0
2025-09-23 10:19:50,user_119,employee,pqc,,EU,low,transaction,medium,read,0,21,8.47,1,1,0
2025-09-23 10:20:00,user_120,employee,pqc,,India,high,logs,high,update,0,10,6.99,2,1,0
2025-09-23 10:20:10,user_121,auditor,pqc,,EU,high,payroll,medium,write,0,20,13.8,0,0,0
2025-09-23 10:20:20,user_122,employee,classical,,Unknown,low,backend_sync,high,delete,0,28,10.85,0,0,1
2025-09-23 10:20:30,user_123,employee,pqc,,USA,medium,logs,low,read,0,21,10.45,0,1,0
2025-09-23 10:20:40,user_124,auditor,classical,,India,medium,logs,low,update,0,24,8.41,2,1,0
2025-09-23 10:20:50,user_125,service,pqc,,Unknown,medium,customer_kyc,medium,delete,0,18,8.4,1,0,0
2025-09-23 10:21:00,user_126,employee,pqc,,USA,low,logs,low,update,0,19,0.65,2,0,0
2025-09-23 10:21:10,user_127,service,pqc,,USA,high,payroll,low,read,0,27,8.24,2,1,0
2025-09-23 10:21:20,user_128,auditor,classical,,USA,high,backend_sync,high,update,0,22,11.69,1,0,0
2025-09-23 10:21:30,user_129,service,classical,,India,medium,catalog,high,update,0,15,7.92,0,0,0
2025-09-23 10:21:40,user_130,admin,pqc,,USA,low,catalog,high,write,0,23,17.55,1,0,1
2025-09-23 10:21:50,user_131,guest,pqc,,USA,high,logs,medium,update,0,25,12.01,1,1,0
2025-09-23 10:22:00,user_132,admin,pqc,,India,high,customer_kyc,low,delete,0,19,7.86,2,1,0
2025-09-23 10:22:10,user_133,admin,pqc,,India,medium,payroll,high,delete,0,23,7.24,0,1,0
2025-09-23 10:22:20,user_134,service,pqc,,Unknown,low,logs,high,write,0,18,10.85,1,1,1
2025-09-23 10:22:30,user_135,admin,pqc,,EU,low,transaction,low,delete,184783,30,14.18,1,1,1
2025-09-23 10:22:40,user_136,admin,classical,,India,high,logs,medium,read,0,21,18.91,2,0,0
2025-09-23 10:22:50,user_137,employee,classical,,Unknown,medium,logs,low,delete,0,21,12.95,1,0,0
2025-09-23 10:23:00,user_138,third_party,classical,40.0,Unknown,low,catalog,medium,read,0,28,5.05,2,1,1
2025-09-23 10:23:10,user_139,employee,pqc,,Unknown,high,logs,high,update,0,20,9.37,1,1,0
2025-09-23 10:23:20,user_140,admin,pqc,,USA,high,transaction,medium,read,0,18,14.26,1,0,0
2025-09-23 10:23:30,user_141,admin,pqc,,EU,high,payroll,high,read,0,18,1.6,1,0,0
2025-09-23 10:23:40,user_142,guest,classical,,EU,medium,customer_kyc,low,read,0,19,9.97,2,1,1
2025-09-23 10:23:50,user_143,employee,classical,,USA,high,transaction,low,read,0,21,3.4,0,1,0
2025-09-23 10:24:00,user_144,employee,pqc,,India,high,logs,high,write,0,22,6.0,2,1,0
2025-09-23 10:24:10,user_145,guest,classical,,India,medium,catalog,medium,read,0,16,9.18,0,1,0
2025-09-23 10:24:20,user_146,guest,classical,,India,low,backend_sync,low,update,0,15,22.85,0,1,0
2025-09-23 10:24:30,user_147,service,classical,,India,medium,catalog,medium,read,0,24,4.46,1,1,0
2025-09-23 10:24:40,user_148,service,pqc,,India,high,logs,low,write,0,19,8.29,2,0,0
2025-09-23 10:24:50,user_149,employee,pqc,,USA,medium,payroll,low,update,0,17,8.14,1,1,0
2025-09-23 10:25:00,user_150,guest,pqc,,India,low,transaction,low,write,113740,15,9.55,0,0,1
2025-09-23 10:25:10,user_151,third_party,pqc,65.0,Unknown,medium,catalog,low,read,0,16,10.15,0,1,0
2025-09-23 10:25:20,user_152,auditor,pqc,,USA,high,backend_sync,medium,read,0,15,8.25,0,0,0
2025-09-23 10:25:30,user_153,admin,classical,,Unknown,high,backend_sync,low,update,0,25,8.85,1,0,0
2025-09-23 10:25:40,user_154,guest,classical,,USA,low,transaction,medium,update,175415,17,11.63,2,0,1
2025-09-23 10:25:50,user_155,auditor,pqc,,USA,high,payroll,low,write,0,18,3.74,1,0,0
2025-09-23 10:26:00,user_156,service,pqc,,EU,high,logs,low,update,0,17,16.23,1,0,0
2025-09-23 10:26:10,user_157,auditor,classical,,Unknown,low,payroll,low,read,0,20,0.85,1,1,0
2025-09-23 10:26:20,user_158,admin,classical,,USA,low,logs,medium,update,0,20,6.89,3,0,0
2025-09-23 10:26:30,user_159,employee,classical,,Unknown,high,customer_kyc,low,read,0,17,7.91,1,0,0
2025-09-23 10:26:40,user_160,service,classical,,Unknown,medium,catalog,medium,write,0,21,20.03,1,1,0
2025-09-23 10:26:50,user_161,auditor,pqc,,India,high,customer_kyc,high,read,0,21,13.59,1,0,0
2025-09-23 10:27:00,user_162,auditor,pqc,,Unknown,medium,payroll,medium,delete,0,27,11.92,0,1,0
2025-09-23 10:27:10,user_163,employee,classical,,USA,medium,transaction,medium,delete,139132,15,1.85,0,0,1
2025-09-23 10:27:20,user_164,employee,pqc,,India,high,customer_kyc,medium,write,0,21,2.38,0,0,0
2025-09-23 10:27:30,user_165,auditor,pqc,,USA,high,transaction,medium,delete,0,23,6.01,1,1,0
2025-09-23 10:27:40,user_166,guest,classical,,USA,high,catalog,low,read,0,23,7.12,1,1,0
2025-09-23 10:27:50,user_167,admin,pqc,,India,medium,payroll,medium,delete,0,18,10.61,0,1,0
2025-09-23 10:28:00,user_168,auditor,classical,,Unknown,high,logs,high,delete,0,12,19.88,1,1,0
2025-09-23 10:28:10,user_169,admin,pqc,,India,high,catalog,low,delete,0,23,9.76,1,0,0
2025-09-23 10:28:20,user_170,third_party,pqc,40.0,USA,high,logs,high,read,0,19,15.32,3,0,1
2025-09-23 10:28:30,user_171,guest,classical,,USA,medium,backend_sync,low,write,0,25,10.6,1,0,0
2025-09-23 10:28:40,user_172,admin,classical,,USA,high,customer_kyc,low,write,0,28,14.09,0,0,0
2025-09-23 10:28:50,user_173,employee,pqc,,Unknown,low,payroll,medium,update,0,23,10.67,4,1,0
2025-09-23 10:29:00,user_174,employee,pqc,,India,medium,catalog,low,update,0,25,2.97,0,1,0
2025-09-23 10:29:10,user_175,guest,classical,,USA,low,transaction,medium,delete,0,12,12.51,0,0,1
2025-09-23 10:29:20,user_176,auditor,pqc,,India,low,transaction,low,delete,0,23,12.06,1,1,0
2025-09-23 10:29:30,user_177,guest,classical,,USA,low,catalog,low,write,0,21,0.35,0,0,0
2025-09-23 10:29:40,user_178,third_party,classical,92.0,USA,low,transaction,low,write,65944,26,10.41,3,1,0
2025-09-23 10:29:50,user_179,guest,classical,,USA,medium,logs,medium,delete,0,24,15.33,1,1,0
2025-09-23 10:30:00,user_180,service,classical,,USA,high,logs,high,delete,0,24,17.9,0,1,0
2025-09-23 10:30:10,user_181,auditor,classical,,USA,high,payroll,low,write,0,13,7.39,0,1,0
2025-09-23 10:30:20,user_182,auditor,pqc,,EU,low,backend_sync,high,update,0,17,9.83,1,1,1
2025-09-23 10:30:30,user_183,service,pqc,,EU,low,backend_sync,low,read,0,24,11.17,1,1,0
2025-09-23 10:30:40,user_184,guest,pqc,,India,medium,logs,high,write,0,29,4.39,1,1,0
2025-09-23 10:30:50,user_185,third_party,classical,92.0,EU,high,customer_kyc,high,update,0,29,11.91,1,0,0
2025-09-23 10:31:00,user_186,service,pqc,,EU,low,catalog,high,write,0,16,6.88,1,0,1
2025-09-23 10:31:10,user_187,service,classical,,Unknown,high,catalog,medium,write,0,19,7.22,1,1,0
2025-09-23 10:31:20,user_188,guest,pqc,,Unknown,high,payroll,high,update,0,25,11.01,1,1,0
2025-09-23 10:31:30,user_189,employee,pqc,,Unknown,medium,logs,medium,delete,0,13,2.42,0,0,0
2025-09-23 10:31:40,user_190,employee,classical,,USA,high,backend_sync,medium,update,0,25,5.75,1,0,0
2025-09-23 10:31:50,user_191,service,classical,,USA,high,customer_kyc,medium,delete,0,17,10.52,1,0,0
2025-09-23 10:32:00,user_192,third_party,classical,92.0,EU,medium,logs,high,delete,0,16,7.4,2,1,0
2025-09-23 10:32:10,user_193,guest,pqc,,EU,medium,transaction,medium,write,8389,22,5.65,0,0,1
2025-09-23 10:32:20,user_194,service,pqc,,EU,high,transaction,medium,delete,0,22,12.03,3,1,0
2025-09-23 10:32:30,user_195,third_party,classical,40.0,India,high,logs,high,write,0,24,13.58,2,1,1
2025-09-23 10:32:40,user_196,admin,pqc,,EU,medium,transaction,high,write,111054,25,16.03,0,0,1
2025-09-23 10:32:50,user_197,admin,pqc,,India,low,payroll,low,write,0,20,5.92,0,0,0
2025-09-23 10:33:00,user_198,auditor,pqc,,India,low,logs,high,delete,0,22,13.23,1,0,1
2025-09-23 10:33:10,user_199,service,classical,,USA,high,payroll,low,read,0,24,20.82,1,1,0
2025-09-23 10:33:20,user_200,third_party,classical,65.0,Unknown,medium,logs,low,read,0,23,15.37,0,0,0
2025-09-23 10:33:30,user_201,auditor,classical,,India,low,backend_sync,medium,write,0,21,4.87,1,0,0
2025-09-23 10:33:40,user_202,auditor,pqc,,EU,low,catalog,low,delete,0,14,9.34,2,0,0
2025-09-23 10:33:50,user_203,employee,classical,,Unknown,high,logs,high,read,0,19,0.18,0,0,0
2025-09-23 10:34:00,user_204,admin,pqc,,USA,low,catalog,low,delete,0,24,15.61,0,1,0
2025-09-23 10:34:10,user_205,admin,classical,,USA,medium,transaction,low,update,0,30,16.55,2,1,0
2025-09-23 10:34:20,user_206,third_party,pqc,40.0,Unknown,medium,logs,high,delete,0,22,14.49,0,1,1
2025-09-23 10:34:30,user_207,auditor,pqc,,India,low,catalog,high,delete,0,16,8.97,1,0,1
2025-09-23 10:34:40,user_208,guest,pqc,,USA,high,transaction,medium,update,81346,26,11.71,3,1,1
2025-09-23 10:34:50,user_209,employee,pqc,,USA,medium,transaction,low,update,162179,14,12.28,3,1,1
2025-09-23 10:35:00,user_210,service,classical,,India,low,backend_sync,medium,update,0,14,6.62,0,0,0
2025-09-23 10:35:10,user_211,admin,classical,,Unknown,high,customer_kyc,high,write,0,20,19.0,1,1,0
2025-09-23 10:35:20,user_212,auditor,pqc,,India,low,customer_kyc,low,delete,0,24,8.62,0,1,0
2025-09-23 10:35:30,user_213,auditor,pqc,,India,low,customer_kyc,low,update,0,18,9.87,1,1,0
2025-09-23 10:35:40,user_214,auditor,pqc,,EU,high,transaction,low,write,131821,24,5.17,0,0,1
2025-09-23 10:35:50,user_215,auditor,pqc,,Unknown,high,payroll,medium,delete,0,20,9.76,2,0,0
2025-09-23 10:36:00,user_216,admin,classical,,India,medium,customer_kyc,low,delete,0,18,8.76,0,0,0
2025-09-23 10:36:10,user_217,service,pqc,,USA,low,transaction,low,update,0,12,6.59,0,0,0
2025-09-23 10:36:20,user_218,auditor,classical,,India,high,customer_kyc,high,delete,0,21,7.14,0,0,0
2025-09-23 10:36:30,user_219,auditor,pqc,,Unknown,low,customer_kyc,low,read,0,13,12.86,1,0,0
2025-09-23 10:36:40,user_220,auditor,pqc,,Unknown,low,catalog,medium,read,0,29,19.06,3,0,0
2025-09-23 10:36:50,user_221,auditor,classical,,Unknown,medium,backend_sync,low,update,0,25,11.79,3,0,0
2025-09-23 10:37:00,user_222,guest,classical,,EU,medium,payroll,high,read,0,22,8.15,0,0,0
2025-09-23 10:37:10,user_223,auditor,classical,,EU,medium,backend_sync,high,update,0,16,11.02,1,1,0
2025-09-23 10:37:20,user_224,admin,pqc,,EU,low,payroll,medium,write,0,15,9.88,2,1,0
2025-09-23 10:37:30,user_225,guest,classical,,EU,low,payroll,high,write,0,22,20.71,1,1,1
2025-09-23 10:37:40,user_226,guest,classical,,India,high,transaction,low,update,0,19,14.66,1,1,1
2025-09-23 10:37:50,user_227,guest,classical,,Unknown,low,payroll,medium,update,0,21,14.37,1,1,0
2025-09-23 10:38:00,user_228,employee,pqc,,USA,medium,transaction,low,read,42439,19,14.0,0,1,0
2025-09-23 10:38:10,user_229,third_party,pqc,40.0,EU,medium,payroll,high,update,0,22,10.9,1,1,1
2025-09-23 10:38:20,user_230,service,pqc,,Unknown,high,logs,low,read,0,15,9.87,0,1,0
2025-09-23 10:38:30,user_231,employee,pqc,,India,medium,catalog,high,write,0,26,15.86,1,0,0
2025-09-23 10:38:40,user_232,admin,pqc,,Unknown,low,catalog,high,write,0,21,11.87,0,1,1
2025-09-23 10:38:50,user_233,guest,pqc,,EU,high,catalog,low,delete,0,22,9.57,1,1,0
2025-09-23 10:39:00,user_234,auditor,pqc,,India,high,catalog,low,delete,0,33,10.38,0,0,0
2025-09-23 10:39:10,user_235,employee,pqc,,India,high,logs,medium,delete,0,25,3.59,0,1,0
2025-09-23 10:39:20,user_236,guest,classical,,India,medium,customer_kyc,medium,update,0,22,8.26,0,1,1
2025-09-23 10:39:30,user_237,auditor,classical,,Unknown,high,payroll,low,write,0,23,8.25,2,1,0
2025-09-23 10:39:40,user_238,guest,pqc,,India,medium,payroll,medium,update,0,21,8.7,0,0,0
2025-09-23 10:39:50,user_239,employee,classical,,Unknown,medium,logs,low,update,0,11,9.02,1,0,0
2025-09-23 10:40:00,user_240,employee,pqc,,India,high,transaction,high,update,125189,14,9.05,1,0,1
2025-09-23 10:40:10,user_241,guest,classical,,USA,low,logs,high,delete,0,32,12.24,3,1,1
2025-09-23 10:40:20,user_242,guest,pqc,,Unknown,low,payroll,medium,delete,0,20,5.64,0,0,0
2025-09-23 10:40:30,user_243,auditor,pqc,,India,medium,payroll,medium,read,0,17,12.02,0,1,0
2025-09-23 10:40:40,user_244,auditor,classical,,India,low,catalog,high,delete,0,13,15.37,0,0,1
2025-09-23 10:40:50,user_245,service,classical,,India,low,backend_sync,high,write,0,29,9.18,1,0,1
2025-09-23 10:41:00,user_246,third_party,pqc,65.0,Unknown,high,catalog,low,write,0,26,15.53,0,1,0
2025-09-23 10:41:10,user_247,service,classical,,EU,low,customer_kyc,low,update,0,22,15.94,1,1,0
2025-09-23 10:41:20,user_248,guest,pqc,,USA,high,catalog,low,update,0,19,11.7,2,1,0
2025-09-23 10:41:30,user_249,service,pqc,,Unknown,high,customer_kyc,medium,update,0,18,17.18,3,0,0
2025-09-23 10:41:40,user_250,auditor,pqc,,EU,low,backend_sync,medium,update,0,25,9.13,0,1,0
2025-09-23 10:41:50,user_251,auditor,pqc,,USA,high,payroll,low,delete,0,18,10.08,1,1,0
2025-09-23 10:42:00,user_252,auditor,classical,,USA,high,logs,low,read,0,19,3.53,0,1,0
2025-09-23 10:42:10,user_253,third_party,pqc,40.0,Unknown,high,customer_kyc,low,update,0,21,7.0,1,1,1
2025-09-23 10:42:20,user_254,employee,classical,,EU,high,transaction,low,write,0,18,2.5,0,0,0
2025-09-23 10:42:30,user_255,admin,pqc,,USA,low,catalog,high,write,0,18,21.45,1,0,1
